Date,Open,High,Low,Close,Volume,GDP,PAYEMS,DTB1YR,DTB6,DTB3,DGS3MO,DGS1MO,CPIAUCSL,BOGMBASE,TEDRATE
2008-02-27,639.280029296875,642.8800048828125,631.3599853515625,631.3599853515625,467175,14080.8,138102.0,1.37,2.07,2.15,2.2,2.34,212.516,3201482.0,0.19
2008-02-28,637.9199829101562,653.6799926757812,636.8800048828125,651.8400268554688,407750,14080.8,138102.0,1.37,2.03,2.09,2.14,2.34,212.516,3201482.0,0.19
2008-02-29,649.0399780273438,651.8400268554688,643.3599853515625,643.3599853515625,389638,14080.8,138102.0,1.37,1.97,1.94,1.98,2.21,212.516,3201482.0,0.19
2008-03-03,651.8400268554688,659.8400268554688,644.8800048828125,650.5599975585938,630563,14080.8,138102.0,1.37,1.9,1.86,1.9,2.08,212.516,3201482.0,0.19
2008-03-04,653.8400268554688,656.0,628.0,635.2000122070312,773688,14080.8,138102.0,1.37,1.78,1.81,1.85,2.07,212.516,3201482.0,0.19
2008-03-05,643.9199829101562,666.4000244140625,642.6400146484375,666.4000244140625,946075,14080.8,138102.0,1.37,1.76,1.67,1.7,1.99,212.516,3201482.0,0.19
2008-03-06,662.3200073242188,671.1199951171875,653.0399780273438,671.1199951171875,712688,14080.8,138102.0,1.37,1.72,1.63,1.66,2.01,212.516,3201482.0,0.19
2008-03-07,666.47998046875,676.239990234375,660.239990234375,669.8400268554688,673200,14080.8,137993.0,1.37,1.71,1.5,1.53,1.91,212.516,3201482.0,0.19
2008-03-10,664.5599975585938,685.0399780273438,660.239990234375,685.0399780273438,767475,14080.8,137993.0,1.37,1.58,1.37,1.39,1.73,212.516,3201482.0,0.19
2008-03-11,684.0,690.719970703125,674.3200073242188,690.719970703125,1223838,14080.8,137993.0,1.37,1.53,1.42,1.45,1.65,212.516,3201482.0,0.19
2008-03-12,688.0800170898438,696.0800170898438,678.0,695.3599853515625,1155763,14080.8,137993.0,1.37,1.42,1.33,1.35,1.63,212.516,3201482.0,0.19
2008-03-13,696.1599731445312,702.3200073242188,687.8400268554688,697.6799926757812,962188,14080.8,137993.0,1.37,1.6,1.45,1.48,1.82,212.516,3201482.0,0.19
2008-03-14,695.9199829101562,702.0800170898438,688.47998046875,692.0800170898438,1072550,14080.8,137993.0,1.37,1.53,1.45,1.48,1.68,212.571,3201482.0,0.19
2008-03-17,671.3599853515625,686.7999877929688,651.8400268554688,666.4000244140625,1455100,14080.8,137993.0,1.37,1.47,1.33,1.35,1.56,212.571,3201482.0,0.19
2008-03-18,678.239990234375,696.3200073242188,673.52001953125,686.4000244140625,1083463,14080.8,137993.0,1.37,1.29,1.16,1.18,1.2,212.571,3201482.0,0.19
2008-03-19,676.5599975585938,688.0,654.47998046875,658.3200073242188,1368825,14080.8,137993.0,1.37,1.28,1.09,1.11,1.16,212.571,3201482.0,0.19
2008-03-20,637.5999755859375,655.6799926757812,636.719970703125,650.4000244140625,1468475,14080.8,137993.0,1.37,1.29,0.91,0.92,0.71,212.571,3201482.0,0.19
2008-03-24,647.6799926757812,656.1599731445312,640.6400146484375,642.0800170898438,531513,14080.8,137993.0,1.37,1.18,0.62,0.63,0.37,212.571,3201482.0,0.19
2008-03-25,646.0,652.9600219726562,635.2000122070312,651.760009765625,592575,14080.8,137993.0,1.37,1.18,0.62,0.63,0.37,212.571,3201482.0,0.19
2008-03-26,656.239990234375,681.8400268554688,655.8400268554688,678.47998046875,770750,14080.8,137993.0,1.37,1.57,1.23,1.24,0.67,212.571,3201482.0,0.19
2008-03-27,680.5599975585938,693.1199951171875,677.1199951171875,685.8400268554688,590138,14080.8,137993.0,1.37,1.53,1.27,1.29,1.47,212.571,3201482.0,0.19
2008-03-28,680.0800170898438,680.0800170898438,670.9600219726562,674.9600219726562,612325,14080.8,137993.0,1.37,1.45,1.27,1.29,1.36,212.571,3201482.0,0.19
2008-03-31,677.760009765625,684.0,642.8800048828125,650.8800048828125,975513,14080.8,137993.0,1.37,1.46,1.28,1.3,1.32,212.571,3201482.0,0.19
2008-04-01,640.0,656.719970703125,638.1599731445312,648.47998046875,670963,14080.8,137993.0,1.37,1.47,1.31,1.33,1.29,212.571,3201482.0,0.19
2008-04-02,646.4000244140625,672.7999877929688,639.6799926757812,670.239990234375,772800,14080.8,137993.0,1.37,1.48,1.36,1.38,1.22,212.571,3201482.0,0.19
2008-04-03,663.2000122070312,681.5999755859375,661.1199951171875,669.2000122070312,676438,14080.8,137993.0,1.37,1.5,1.38,1.4,1.55,212.571,3201482.0,0.19
2008-04-04,675.52001953125,680.9600219726562,670.7999877929688,679.0399780273438,553075,14080.8,137846.0,1.37,1.53,1.39,1.41,1.55,212.571,3201482.0,0.19
2008-04-07,691.9199829101562,701.0399780273438,691.9199829101562,695.4400024414062,533788,14080.8,137846.0,1.37,1.53,1.38,1.4,1.56,212.571,3201482.0,0.19
2008-04-08,696.0,700.6400146484375,689.5999755859375,697.52001953125,440988,14080.8,137846.0,1.37,1.5,1.33,1.35,1.5,212.571,3201482.0,0.19
2008-04-09,696.719970703125,717.5999755859375,695.52001953125,711.2000122070312,1025363,14080.8,137846.0,1.37,1.58,1.43,1.45,1.42,212.571,3201482.0,0.19
2008-04-10,712.6400146484375,712.719970703125,697.1199951171875,705.4400024414062,802488,14080.8,137846.0,1.37,1.55,1.39,1.41,1.34,212.571,3201482.0,0.19
2008-04-11,701.2000122070312,708.5599975585938,698.9600219726562,707.8400268554688,478888,14080.8,137846.0,1.37,1.48,1.29,1.31,1.06,212.571,3201482.0,0.19
2008-04-14,710.7999877929688,717.6799926757812,707.5999755859375,717.1199951171875,539688,14080.8,137846.0,1.37,1.46,1.25,1.27,0.98,212.571,3201482.0,0.19
2008-04-15,728.0800170898438,731.52001953125,725.3599853515625,731.52001953125,634438,14080.8,137846.0,1.37,1.37,1.17,1.19,0.9,212.571,3201482.0,0.19
2008-04-16,729.760009765625,738.4000244140625,720.1599731445312,737.2000122070312,986750,14080.8,137846.0,1.37,1.38,1.07,1.08,0.85,213.301,3201482.0,0.19
2008-04-17,737.3599853515625,740.8800048828125,732.9600219726562,738.9600219726562,596563,14080.8,137846.0,1.37,1.39,1.09,1.1,0.84,213.301,3201482.0,0.19
2008-04-18,727.8400268554688,750.719970703125,727.2000122070312,750.3200073242188,1150325,14080.8,137846.0,1.37,1.46,1.11,1.12,0.86,213.301,3201482.0,0.19
2008-04-21,747.760009765625,755.0399780273438,741.52001953125,755.0399780273438,585225,14080.8,137846.0,1.37,1.55,1.21,1.23,0.87,213.301,3201482.0,0.19
2008-04-22,749.4400024414062,766.6400146484375,748.7999877929688,760.6400146484375,894863,14080.8,137846.0,1.37,1.64,1.32,1.35,0.9,213.301,3201482.0,0.19
2008-04-23,755.2000122070312,764.0800170898438,750.47998046875,761.4400024414062,1059863,14080.8,137846.0,1.37,1.65,1.33,1.34,0.9,213.301,3201482.0,0.19
2008-04-24,747.2000122070312,758.7999877929688,736.47998046875,745.5999755859375,1388750,14080.8,137846.0,1.37,1.61,1.26,1.27,0.72,213.301,3201482.0,0.19
2008-04-25,759.52001953125,770.239990234375,756.4000244140625,765.280029296875,1125213,14080.8,137846.0,1.37,1.6,1.24,1.26,0.78,213.301,3201482.0,0.19
2008-04-28,766.9600219726562,769.9199829101562,762.0,765.52001953125,606150,14080.8,137846.0,1.37,1.62,1.24,1.26,0.81,213.301,3201482.0,0.19
2008-04-29,751.3599853515625,756.239990234375,741.2000122070312,743.9199829101562,950225,14080.8,137846.0,1.37,1.69,1.31,1.34,0.8,213.301,3201482.0,0.19
2008-04-30,748.6400146484375,754.719970703125,730.47998046875,740.0,1191338,14185.2,137846.0,1.37,1.7,1.42,1.43,0.94,213.301,3201482.0,0.19
2008-05-01,726.239990234375,728.7999877929688,711.1199951171875,723.0399780273438,977400,14185.2,137846.0,1.37,1.7,1.44,1.46,1.28,213.301,3201482.0,0.19
2008-05-02,728.7999877929688,750.719970703125,728.7999877929688,747.2000122070312,861488,14185.2,137818.0,1.37,1.6,1.41,1.43,1.17,213.301,3201482.0,0.19
2008-05-05,761.8400268554688,775.3599853515625,760.8800048828125,773.9199829101562,917213,14185.2,137818.0,1.37,1.69,1.42,1.45,1.23,213.301,3201482.0,0.19
2008-05-06,775.760009765625,790.719970703125,775.2000122070312,787.0399780273438,946950,14185.2,137818.0,1.37,1.68,1.47,1.5,1.25,213.301,3201482.0,0.19
2008-05-07,785.8400268554688,799.3599853515625,776.9600219726562,798.4000244140625,1692338,14185.2,137818.0,1.37,1.72,1.51,1.53,1.34,213.301,3201482.0,0.19
2008-05-08,796.0,806.1599731445312,786.4000244140625,805.280029296875,1225888,14185.2,137818.0,1.37,1.72,1.6,1.63,1.53,213.301,3201482.0,0.19
2008-05-09,814.0,816.9600219726562,805.52001953125,816.9600219726562,1524588,14185.2,137818.0,1.37,1.71,1.64,1.67,1.57,213.301,3201482.0,0.19
2008-05-12,806.5599975585938,817.5999755859375,800.5599975585938,800.8800048828125,1256275,14185.2,137818.0,1.37,1.7,1.63,1.66,1.55,213.301,3201482.0,0.19
2008-05-13,800.9600219726562,819.760009765625,799.8400268554688,813.6799926757812,1497000,14185.2,137818.0,1.37,1.7,1.66,1.69,1.6,213.301,3201482.0,0.19
2008-05-14,809.8400268554688,816.0,800.0,801.760009765625,1138188,14185.2,137818.0,1.37,1.83,1.74,1.77,1.73,213.743,3201482.0,0.19
2008-05-15,816.0,817.4400024414062,781.52001953125,801.6799926757812,2030875,14185.2,137818.0,1.37,1.85,1.8,1.83,1.86,213.743,3201482.0,0.19
2008-05-16,822.8800048828125,823.8400268554688,810.719970703125,818.1599731445312,2208500,14185.2,137818.0,1.37,1.86,1.79,1.82,1.86,213.743,3201482.0,0.19
2008-05-19,819.5999755859375,824.0,810.0800170898438,822.4000244140625,960300,14185.2,137818.0,1.37,1.85,1.8,1.83,1.84,213.743,3201482.0,0.19
2008-05-20,831.280029296875,836.9600219726562,829.280029296875,834.4000244140625,1267525,14185.2,137818.0,1.37,1.86,1.81,1.84,1.85,213.743,3201482.0,0.19
2008-05-21,836.8800048828125,866.47998046875,832.47998046875,866.47998046875,2145613,14185.2,137818.0,1.37,1.85,1.79,1.82,1.93,213.743,3201482.0,0.19
2008-05-22,862.4000244140625,866.8800048828125,842.239990234375,845.0399780273438,2510988,14185.2,137818.0,1.37,1.86,1.83,1.86,1.97,213.743,3201482.0,0.19
2008-05-23,863.3599853515625,865.760009765625,843.0399780273438,855.5999755859375,1728350,14185.2,137818.0,1.37,1.86,1.83,1.86,1.95,213.743,3201482.0,0.19
2008-05-27,842.6400146484375,847.2000122070312,830.0800170898438,834.0800170898438,1359088,14185.2,137818.0,1.37,1.9,1.83,1.86,1.97,213.743,3201482.0,0.19
2008-05-28,824.0800170898438,852.0,820.0800170898438,847.3599853515625,1679575,14185.2,137818.0,1.37,1.89,1.82,1.86,1.92,213.743,3201482.0,0.19
2008-05-29,835.2000122070312,862.4000244140625,816.9600219726562,818.0800170898438,2728800,14185.2,137818.0,1.37,1.9,1.86,1.89,1.91,213.743,3201482.0,0.19
2008-05-30,825.6799926757812,830.8800048828125,810.1599731445312,824.47998046875,1348750,14185.2,137818.0,1.37,1.95,1.86,1.89,2.07,213.743,3201482.0,0.19
2008-06-02,815.52001953125,837.6799926757812,813.6799926757812,824.4000244140625,1017900,14185.2,137818.0,1.37,1.88,1.87,1.89,2.02,213.743,3201482.0,0.19
2008-06-03,817.6799926757812,821.52001953125,792.0,805.2000122070312,1221750,14185.2,137818.0,1.37,1.96,1.85,1.89,1.98,213.743,3201482.0,0.19
2008-06-04,798.9600219726562,823.9199829101562,788.9600219726562,791.8400268554688,1475813,14185.2,137818.0,1.37,1.95,1.82,1.85,1.94,213.743,3201482.0,0.19
2008-06-05,801.1199951171875,831.5999755859375,793.9199829101562,831.5999755859375,1558638,14185.2,137818.0,1.37,1.95,1.82,1.85,1.96,213.743,3201482.0,0.19
2008-06-06,867.4400024414062,904.0,858.5599975585938,897.3599853515625,4141775,14185.2,137754.0,1.37,1.94,1.81,1.84,1.85,213.743,3201482.0,0.19
2008-06-09,880.1599731445312,892.9600219726562,863.4400024414062,872.4000244140625,1714813,14185.2,137754.0,1.37,1.95,1.82,1.85,1.79,213.743,3201482.0,0.19
2008-06-10,881.0399780273438,891.280029296875,849.9199829101562,856.1599731445312,2465475,14185.2,137754.0,1.37,1.95,1.81,1.85,1.75,213.743,3201482.0,0.19
2008-06-11,870.1599731445312,898.4000244140625,866.47998046875,887.9199829101562,2239475,14185.2,137754.0,1.37,2.07,1.86,1.89,1.8,213.743,3201482.0,0.19
2008-06-12,864.0800170898438,893.2000122070312,855.6799926757812,890.1599731445312,1768575,14185.2,137754.0,1.37,2.19,1.98,2.02,2.0,213.743,3201482.0,0.19
2008-06-13,871.3599853515625,882.3200073242188,868.0,873.5999755859375,1242575,14185.2,137754.0,1.37,2.13,1.92,1.96,1.91,215.132,3201482.0,0.19
2008-06-16,902.0,902.0,864.5599975585938,871.9199829101562,1523525,14185.2,137754.0,1.37,2.22,1.96,2.0,1.92,215.132,3201482.0,0.19
2008-06-17,866.1599731445312,879.0399780273438,864.239990234375,869.4400024414062,1527938,14185.2,137754.0,1.37,2.24,1.95,1.99,1.86,215.132,3201482.0,0.19
2008-06-18,870.0,888.8800048828125,856.9600219726562,887.1199951171875,1566138,14185.2,137754.0,1.37,2.36,2.04,2.07,1.89,215.132,3201482.0,0.19
2008-06-19,886.3200073242188,886.3200073242188,855.2000122070312,855.280029296875,2233250,14185.2,137754.0,1.37,2.27,1.96,1.99,1.82,215.132,3201482.0,0.19
2008-06-20,877.5999755859375,889.760009765625,868.7999877929688,873.1199951171875,2001150,14185.2,137754.0,1.37,2.23,1.89,1.93,1.7,215.132,3201482.0,0.19
2008-06-23,875.6799926757812,894.5599975585938,875.280029296875,887.3599853515625,1513500,14185.2,137754.0,1.37,2.23,1.87,1.91,1.59,215.132,3201482.0,0.19
2008-06-24,883.4400024414062,893.5999755859375,880.0,887.5999755859375,1193625,14185.2,137754.0,1.37,2.17,1.83,1.87,1.49,215.132,3201482.0,0.19
2008-06-25,882.1599731445312,883.2000122070312,854.6400146484375,868.0,1743438,14185.2,137754.0,1.37,2.26,1.85,1.87,1.55,215.132,3201482.0,0.19
2008-06-26,891.0399780273438,908.7999877929688,886.47998046875,904.9600219726562,1909275,14185.2,137754.0,1.37,2.2,1.8,1.83,1.58,215.132,3201482.0,0.19
2008-06-27,910.9600219726562,926.1599731445312,905.2000122070312,910.0,1773950,14185.2,137754.0,1.37,2.17,1.78,1.81,1.49,215.132,3201482.0,0.19
2008-06-30,921.280029296875,922.6400146484376,901.2000122070312,909.280029296875,1493850,14185.2,137754.0,1.37,2.11,1.7,1.74,1.42,215.132,3201482.0,0.19
2008-07-01,925.52001953125,927.8400268554688,907.52001953125,916.719970703125,1648513,14185.2,137754.0,1.37,2.07,1.64,1.68,1.29,215.132,3201482.0,0.19
2008-07-02,910.47998046875,937.8400268554688,909.52001953125,934.719970703125,2266988,14185.2,137754.0,1.37,2.12,1.87,1.9,1.6,215.132,3201482.0,0.19
2008-07-03,934.3200073242188,939.6799926757812,927.3599853515624,934.5599975585938,1158500,14185.2,137640.0,1.37,2.08,1.84,1.87,1.92,215.132,3201482.0,0.19
2008-07-07,914.3200073242188,928.9600219726562,903.760009765625,919.5999755859376,1709525,14185.2,137640.0,1.37,2.05,1.79,1.82,1.87,215.132,3201482.0,0.19
2008-07-08,892.0,893.5999755859375,875.6799926757812,879.3599853515625,2107900,14185.2,137640.0,1.37,2.04,1.81,1.84,1.86,215.132,3201482.0,0.19
2008-07-09,887.52001953125,894.47998046875,876.4000244140625,877.2000122070312,2319950,14185.2,137640.0,1.37,2.05,1.84,1.87,1.8,215.132,3201482.0,0.19
2008-07-10,891.52001953125,919.3599853515624,883.6799926757812,914.719970703125,1542875,14185.2,137640.0,1.37,2.04,1.83,1.86,1.86,215.132,3201482.0,0.19
2008-07-11,952.6400146484376,953.3599853515624,924.719970703125,939.1199951171876,1859913,14185.2,137640.0,1.37,2.0,1.79,1.82,1.82,215.132,3201482.0,0.19
2008-07-14,940.0,948.0,932.0,939.8400268554688,940838,14185.2,137640.0,1.37,1.96,1.64,1.67,1.48,215.132,3201482.0,0.19
2008-07-15,941.5999755859376,944.1599731445312,880.6400146484375,899.1199951171875,3450950,14185.2,137640.0,1.37,1.96,1.58,1.62,1.38,215.132,3201482.0,0.19
2008-07-16,892.1599731445312,895.52001953125,855.760009765625,874.0,2634125,14185.2,137640.0,1.37,1.91,1.5,1.52,1.41,217.403,3201482.0,0.19
2008-07-17,870.8800048828125,885.9199829101562,837.2000122070312,844.239990234375,2775838,14185.2,137640.0,1.37,1.86,1.37,1.39,1.49,217.403,3201482.0,0.19
2008-07-18,846.719970703125,852.5599975585938,831.280029296875,835.52001953125,1727925,14185.2,137640.0,1.37,1.84,1.35,1.37,1.36,217.403,3201482.0,0.19
2008-07-21,840.7999877929688,855.8400268554688,832.5599975585938,853.3599853515625,1193900,14185.2,137640.0,1.37,1.87,1.4,1.43,1.31,217.403,3201482.0,0.19
2008-07-22,841.5999755859375,842.6400146484375,814.9600219726562,826.5599975585938,1697250,14185.2,137640.0,1.37,1.86,1.45,1.48,1.28,217.403,3201482.0,0.19
2008-07-23,819.1199951171875,829.8400268554688,800.0,800.1599731445312,2239250,14185.2,137640.0,1.37,1.89,1.46,1.48,1.32,217.403,3201482.0,0.19
2008-07-24,811.0399780273438,815.4400024414062,796.4000244140625,811.6799926757812,1507450,14185.2,137640.0,1.37,1.9,1.52,1.55,1.5,217.403,3201482.0,0.19
2008-07-25,802.6400146484375,803.280029296875,790.0800170898438,794.1599731445312,1784425,14185.2,137640.0,1.37,1.86,1.56,1.59,1.59,217.403,3201482.0,0.19
2008-07-28,798.4000244140625,805.280029296875,790.6400146484375,804.3200073242188,1211425,14185.2,137640.0,1.37,1.85,1.62,1.65,1.69,217.403,3201482.0,0.19
2008-07-29,799.760009765625,799.9199829101562,776.239990234375,784.3200073242188,1877688,14185.2,137640.0,1.37,1.9,1.71,1.75,1.72,217.403,3201482.0,0.19
2008-07-30,786.0,821.280029296875,778.7999877929688,817.0399780273438,2491538,14185.2,137640.0,1.37,1.88,1.7,1.73,1.68,217.403,3201482.0,0.19
2008-07-31,817.8400268554688,817.8400268554688,791.9199829101562,799.9199829101562,1724700,14256.5,137640.0,1.37,1.91,1.69,1.72,1.73,217.403,3201482.0,0.19
2008-08-01,796.9600219726562,829.1199951171875,796.0,808.3200073242188,1553825,14256.5,137615.0,1.37,1.85,1.67,1.7,1.66,217.403,3201482.0,0.19
2008-08-04,801.2000122070312,812.7999877929688,770.7999877929688,780.1599731445312,1949313,14256.5,137615.0,1.37,1.84,1.65,1.68,1.55,217.403,3201482.0,0.19
2008-08-05,773.0399780273438,782.0,763.4400024414062,764.719970703125,1485700,14256.5,137615.0,1.37,1.83,1.63,1.66,1.52,217.403,3201482.0,0.19
2008-08-06,770.4000244140625,776.8800048828125,755.5999755859375,763.3599853515625,2058988,14256.5,137615.0,1.37,1.93,1.72,1.75,1.61,217.403,3201482.0,0.19
2008-08-07,777.3599853515625,779.8400268554688,760.239990234375,771.52001953125,1414488,14256.5,137615.0,1.37,1.92,1.72,1.75,1.73,217.403,3201482.0,0.19
2008-08-08,761.0399780273438,763.0399780273438,740.1599731445312,741.4400024414062,1327888,14256.5,137615.0,1.37,1.87,1.61,1.64,1.53,217.403,3201482.0,0.19
2008-08-11,748.4000244140625,750.1599731445312,728.6400146484375,740.0800170898438,1612650,14256.5,137615.0,1.37,1.87,1.63,1.66,1.53,217.403,3201482.0,0.19
2008-08-12,743.5999755859375,744.47998046875,726.4000244140625,731.9199829101562,1686550,14256.5,137615.0,1.37,1.9,1.67,1.7,1.63,217.403,3201482.0,0.19
2008-08-13,733.9199829101562,758.1599731445312,732.9600219726562,750.0,2064000,14256.5,137615.0,1.37,2.0,1.84,1.87,1.77,217.403,3201482.0,0.19
2008-08-14,745.5999755859375,754.5599975585938,728.3200073242188,741.9199829101562,1236375,14256.5,137615.0,1.37,2.0,1.83,1.86,1.73,219.181,3201482.0,0.19
2008-08-15,731.760009765625,737.5999755859375,720.3200073242188,734.4000244140625,1767025,14256.5,137615.0,1.37,1.95,1.82,1.85,1.8,219.181,3201482.0,0.19
2008-08-18,741.1199951171875,745.0399780273438,723.760009765625,730.0800170898438,1264000,14256.5,137615.0,1.37,1.95,1.85,1.89,1.76,219.181,3201482.0,0.19
2008-08-19,728.47998046875,754.0,718.6400146484375,741.9199829101562,1762713,14256.5,137615.0,1.37,1.94,1.81,1.85,1.73,219.181,3201482.0,0.19
2008-08-20,749.4400024414062,755.6799926757812,727.5999755859375,751.8400268554688,1828025,14256.5,137615.0,1.37,1.98,1.79,1.82,1.77,219.181,3201482.0,0.19
2008-08-21,774.6400146484375,788.3200073242188,766.4000244140625,785.6799926757812,2189563,14256.5,137615.0,1.37,1.92,1.77,1.8,1.83,219.181,3201482.0,0.19
2008-08-22,774.5599975585938,774.6400146484375,738.0,740.3200073242188,2101238,14256.5,137615.0,1.37,1.86,1.68,1.71,1.74,219.181,3201482.0,0.19
2008-08-25,741.280029296875,747.1199951171875,734.5599975585938,744.7999877929688,1231113,14256.5,137615.0,1.37,1.9,1.69,1.72,1.73,219.181,3201482.0,0.19
2008-08-26,753.280029296875,761.4400024414062,743.280029296875,751.2000122070312,1415075,14256.5,137615.0,1.37,1.92,1.67,1.7,1.67,219.181,3201482.0,0.19
2008-08-27,768.1599731445312,771.5999755859375,754.0,765.280029296875,1693538,14256.5,137615.0,1.37,1.92,1.71,1.74,1.66,219.181,3201482.0,0.19
2008-08-28,776.719970703125,776.719970703125,737.5999755859375,747.1199951171875,1811200,14256.5,137615.0,1.37,1.9,1.68,1.71,1.67,219.181,3201482.0,0.19
2008-08-29,763.5999755859375,765.52001953125,742.9600219726562,742.9600219726562,1099300,14256.5,137615.0,1.37,1.88,1.64,1.67,1.58,219.181,3201482.0,0.19
2008-09-02,695.0399780273438,714.4000244140625,694.239990234375,713.52001953125,2745563,14256.5,137615.0,1.37,1.93,1.71,1.74,1.63,219.181,3201482.0,0.19
2008-09-03,698.7999877929688,708.0,693.2000122070312,707.52001953125,1618088,14256.5,137615.0,1.37,1.92,1.69,1.72,1.63,219.181,3201482.0,0.19
2008-09-04,706.47998046875,708.6400146484375,688.3200073242188,696.1599731445312,1933988,14256.5,137615.0,1.37,1.89,1.69,1.72,1.64,219.181,3201482.0,0.19
2008-09-05,695.2000122070312,697.8400268554688,679.760009765625,688.47998046875,1566663,14256.5,137473.0,1.37,1.86,1.67,1.7,1.57,219.181,3201482.0,0.19
2008-09-08,698.9600219726562,701.760009765625,676.9600219726562,687.4400024414062,1367538,14256.5,137473.0,1.37,1.85,1.66,1.69,1.56,219.181,3201482.0,0.19
2008-09-09,674.6400146484375,676.8800048828125,657.4400024414062,658.7999877929688,2486588,14256.5,137473.0,1.37,1.86,1.65,1.68,1.53,219.181,3201482.0,0.19
2008-09-10,670.239990234375,677.4400024414062,653.5999755859375,663.760009765625,1820213,14256.5,137473.0,1.37,1.88,1.69,1.71,1.59,219.181,3201482.0,0.19
2008-09-11,663.1199951171875,663.6799926757812,646.0800170898438,651.9199829101562,2212113,14256.5,137473.0,1.37,1.85,1.63,1.66,1.59,219.181,3201482.0,0.19
2008-09-12,657.280029296875,664.0,645.6799926757812,651.9199829101562,2277513,14256.5,137473.0,1.37,1.83,1.62,1.65,1.58,219.181,3201482.0,0.19
2008-09-15,617.6799926757812,632.4000244140625,607.280029296875,610.4000244140625,2153538,14256.5,137473.0,1.37,1.81,1.58,1.61,1.53,219.181,3201482.0,0.19
2008-09-16,590.0800170898438,605.6799926757812,583.5999755859375,599.9199829101562,2690963,14256.5,137473.0,1.37,1.8,1.46,1.49,1.37,218.88,3201482.0,0.19
2008-09-17,601.8400268554688,627.9199829101562,587.6799926757812,620.0,2539425,14256.5,137473.0,1.37,1.52,1.03,1.02,0.36,218.88,3201482.0,0.19
2008-09-18,637.0399780273438,646.5599975585938,617.2000122070312,633.3599853515625,2115050,14256.5,137473.0,1.37,1.5,0.84,0.84,0.23,218.88,3201482.0,0.19
2008-09-19,660.8800048828125,666.0,635.2000122070312,661.0399780273438,1617125,14256.5,137473.0,1.37,1.02,0.03,0.03,0.07,218.88,3201482.0,0.19
2008-09-22,680.1599731445312,713.280029296875,679.760009765625,700.9600219726562,2319413,14256.5,137473.0,1.37,0.78,0.23,0.23,0.26,218.88,3201482.0,0.19
2008-09-23,704.7999877929688,706.6400146484375,671.280029296875,689.0399780273438,1743725,14256.5,137473.0,1.37,1.51,0.97,0.99,0.75,218.88,3201482.0,0.19
2008-09-24,702.5599975585938,706.0800170898438,676.4000244140625,678.8800048828125,1378625,14256.5,137473.0,1.37,1.73,1.29,1.28,0.76,218.88,3201482.0,0.19
2008-09-25,673.5999755859375,700.5599975585938,672.5599975585938,693.52001953125,1146725,14256.5,137473.0,1.37,1.61,0.81,0.8,0.3,218.88,3201482.0,0.19
2008-09-26,676.239990234375,693.3599853515625,674.47998046875,689.6799926757812,890900,14256.5,137473.0,1.37,1.43,0.5,0.49,0.13,218.88,3201482.0,0.19
2008-09-29,653.9199829101562,657.3599853515625,613.2000122070312,616.719970703125,1478250,14256.5,137473.0,1.37,1.54,0.75,0.76,0.39,218.88,3201482.0,0.19
2008-09-30,632.7999877929688,656.6400146484375,628.8800048828125,656.0800170898438,837438,14256.5,137473.0,1.37,1.51,0.86,0.87,0.21,218.88,3201482.0,0.19
2008-10-01,636.5599975585938,651.52001953125,619.2000122070312,636.719970703125,1299075,14256.5,137473.0,1.37,1.46,0.96,0.94,0.16,218.88,3201482.0,0.19
2008-10-02,623.6799926757812,624.47998046875,603.4400024414062,606.5599975585938,1282450,14256.5,137473.0,1.37,1.57,0.9,0.92,1.02,218.88,3201482.0,0.19
2008-10-03,594.239990234375,619.760009765625,594.239990234375,602.0,1614563,14256.5,137318.0,1.37,1.46,0.84,0.85,0.66,218.88,3201482.0,0.19
2008-10-06,586.3200073242188,593.2000122070312,564.719970703125,572.8800048828125,1692950,14256.5,137318.0,1.37,1.19,0.62,0.63,0.21,218.88,3201482.0,0.19
2008-10-07,587.8400268554688,593.0399780273438,566.239990234375,579.9199829101562,1345088,14256.5,137318.0,1.37,1.11,0.5,0.51,0.15,218.88,3201482.0,0.19
2008-10-08,569.4400024414062,584.7999877929688,557.52001953125,578.0800170898438,1592988,14256.5,137318.0,1.37,1.1,0.54,0.54,0.19,218.88,3201482.0,0.19
2008-10-09,578.719970703125,582.4000244140625,551.5999755859375,556.7999877929688,1156788,14256.5,137318.0,1.37,1.12,0.81,0.82,0.39,218.88,3201482.0,0.19
2008-10-10,521.2000122070312,544.3200073242188,506.55999755859375,532.0,2015488,14256.5,137318.0,1.37,1.05,0.67,0.68,0.23,218.88,3201482.0,0.19
2008-10-13,537.5999755859375,542.239990234375,524.4000244140625,542.239990234375,755763,14256.5,137318.0,1.37,1.05,0.67,0.68,0.23,218.88,3201482.0,0.19
2008-10-14,547.8400268554688,550.719970703125,515.5999755859375,520.239990234375,1121100,14256.5,137318.0,1.37,1.05,0.58,0.6,0.19,218.88,3201482.0,0.19
2008-10-15,497.6799926757813,503.1199951171875,485.8399963378906,485.8399963378906,1077675,14256.5,137318.0,1.37,0.82,0.24,0.25,0.07,218.88,3201482.0,0.19
2008-10-16,482.6400146484375,487.6000061035156,451.8399963378906,474.7200012207031,1963700,14256.5,137318.0,1.37,1.05,0.34,0.34,0.07,218.813,3201482.0,0.19
2008-10-17,464.9599914550781,488.7999877929688,461.2799987792969,474.9599914550781,1602763,14256.5,137318.0,1.37,0.9,0.22,0.22,0.05,218.813,3201482.0,0.19
